Year,Month,Week Number,Retailer,USA Region,Product,Sales Method,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin
2021,01,3,Foot Locker,Midwest,Women's Athletic Footwear,In-store,250.0,275,68750,27500.000000000007,0.4
2021,01,3,Foot Locker,Midwest,Women's Athletic Footwear,Online,24.0,77,1848,960.96,0.52
2021,01,3,Foot Locker,Midwest,Women's Street Footwear,In-store,200.0,425,85000,29749.999999999996,0.35
2021,01,3,Foot Locker,Midwest,Women's Street Footwear,Online,19.0,123,2337,1051.6499999999999,0.45
2021,01,3,Foot Locker,Northeast,Men's Apparel,In-store,450.0,125,56250,16875.0,0.3
2021,01,3,Foot Locker,Northeast,Men's Apparel,Online,53.17,87,4626,1794.78,0.39
2021,01,3,Foot Locker,Northeast,Men's Apparel,Outlet,504.55,264,133200,33396.00000000001,0.25
2021,01,3,Foot Locker,Northeast,Men's Athletic Footwear,In-store,350.0,225,78750,27562.5,0.35
2021,01,3,Foot Locker,Northeast,Men's Athletic Footwear,Online,42.84,152,6512,3060.6400000000003,0.47
2021,01,3,Foot Locker,Northeast,Men's Athletic Footwear,Outlet,428.37,393,168348,59089.20000000001,0.35
2021,01,3,Foot Locker,Northeast,Men's Street Footwear,In-store,350.0,425,148750,59500.0,0.4
2021,01,3,Foot Locker,Northeast,Men's Street Footwear,Online,43.98,251,11038,5217.4,0.47
2021,01,3,Foot Locker,Northeast,Men's Street Footwear,Outlet,422.47,665,280940,98447.80000000003,0.35
2021,01,3,Foot Locker,Northeast,Women's Apparel,In-store,350.0,225,78750,23625.0,0.3
2021,01,3,Foot Locker,Northeast,Women's Apparel,Online,44.96,137,6159,2674.2,0.43
2021,01,3,Foot Locker,Northeast,Women's Apparel,Outlet,418.04,405,169305,50877.600000000006,0.3
2021,01,3,Foot Locker,Northeast,Women's Athletic Footwear,In-store,300.0,75,22500,7874.999999999999,0.35
2021,01,3,Foot Locker,Northeast,Women's Athletic Footwear,Online,41.88,59,2471,987.0699999999999,0.4
2021,01,3,Foot Locker,Northeast,Women's Athletic Footwear,Outlet,381.5,201,76682,19221.239999999998,0.25
2021,01,3,Foot Locker,Northeast,Women's Street Footwear,In-store,250.0,225,56250,19687.500000000004,0.35
2021,01,3,Foot Locker,Northeast,Women's Street Footwear,Online,35.76,153,5472,2081.52,0.38
2021,01,3,Foot Locker,Northeast,Women's Street Footwear,Outlet,347.03,399,138465,34685.55,0.25
2021,01,3,Foot Locker,Southeast,Men's Apparel,Online,322.91,540,174370,61597.59999999999,0.35
2021,01,3,Foot Locker,Southeast,Men's Athletic Footwear,Online,242.31,667,161618,56978.100000000006,0.35
2021,01,3,Foot Locker,Southeast,Men's Street Footwear,Online,243.96,914,222981,89959.74000000002,0.4
2021,01,3,Foot Locker,Southeast,Women's Apparel,Online,237.31,683,162082,81590.84000000001,0.5
2021,01,3,Foot Locker,Southeast,Women's Athletic Footwear,Online,201.83,476,96073,38731.19,0.4
2021,01,3,Foot Locker,Southeast,Women's Street Footwear,Online,157.9,683,107844,43564.20000000002,0.4
2021,01,3,Foot Locker,West,Men's Apparel,In-store,450.0,150,67500,27000.000000000007,0.4
2021,01,3,Foot Locker,West,Men's Apparel,Online,317.68,333,105786,32529.600000000002,0.31
2021,01,3,Foot Locker,West,Men's Apparel,Outlet,35.0,68,2380,809.1999999999999,0.34
2021,01,3,Foot Locker,West,Men's Athletic Footwear,In-store,400.0,350,140000,49000.0,0.35
2021,01,3,Foot Locker,West,Men's Athletic Footwear,Online,279.41,636,177702,71739.02,0.4
2021,01,3,Foot Locker,West,Men's Athletic Footwear,Outlet,30.0,140,4200,1806.0000000000002,0.43
2021,01,3,Foot Locker,West,Men's Street Footwear,In-store,300.0,350,105000,36750.0,0.35
2021,01,3,Foot Locker,West,Men's Street Footwear,Online,210.38,635,133589,47495.419999999984,0.36
2021,01,3,Foot Locker,West,Men's Street Footwear,Outlet,23.0,136,3128,1251.1999999999998,0.4
2021,01,3,Foot Locker,West,Women's Apparel,In-store,400.0,400,160000,48000.0,0.3
2021,01,3,Foot Locker,West,Women's Apparel,Online,273.63,652,178404,45882.2,0.26
2021,01,3,Foot Locker,West,Women's Apparel,Outlet,27.0,140,3780,1020.6,0.27
2021,01,3,Foot Locker,West,Women's Athletic Footwear,In-store,400.0,200,80000,28000.0,0.35
2021,01,3,Foot Locker,West,Women's Athletic Footwear,Online,283.2,406,114978,40810.4,0.35
2021,01,3,Foot Locker,West,Women's Athletic Footwear,Outlet,30.0,88,2640,976.8,0.37
2021,01,3,Foot Locker,West,Women's Street Footwear,In-store,400.0,350,140000,49000.0,0.35
2021,01,3,Foot Locker,West,Women's Street Footwear,Online,285.32,622,177471,63018.829999999994,0.36
2021,01,3,Foot Locker,West,Women's Street Footwear,Outlet,31.0,145,4495,1753.0499999999997,0.39
2021,01,3,Sports Direct,South,Men's Apparel,Online,282.54,445,125730,44425.4,0.35
2021,01,3,Sports Direct,South,Men's Apparel,Outlet,26.0,123,3198,1215.24,0.38
2021,01,3,Sports Direct,South,Men's Athletic Footwear,Online,199.27,581,115775,40848.75000000001,0.35
2021,01,3,Sports Direct,South,Men's Athletic Footwear,Outlet,18.0,135,2430,971.9999999999999,0.4
2021,01,3,Sports Direct,South,Men's Street Footwear,Online,201.85,826,166724,67154.24000000003,0.4
2021,01,3,Sports Direct,South,Men's Street Footwear,Outlet,17.0,215,3655,1608.2,0.44
2021,01,3,Sports Direct,South,Women's Apparel,Online,201.58,572,115306,46459.12000000002,0.4
2021,01,3,Sports Direct,South,Women's Apparel,Outlet,18.0,158,2844,1222.92,0.43
2021,01,3,Sports Direct,South,Women's Athletic Footwear,Online,162.65,378,61482,24785.46,0.4
2021,01,3,Sports Direct,South,Women's Athletic Footwear,Outlet,13.0,102,1326,623.22,0.47
2021,01,3,Sports Direct,South,Women's Street Footwear,Online,121.94,567,69138,27835.380000000016,0.4
2021,01,3,Sports Direct,South,Women's Street Footwear,Outlet,11.0,140,1540,677.6,0.44
2021,01,3,Sports Direct,Southeast,Men's Apparel,In-store,450.0,450,202500,81000.0,0.4
2021,01,3,Sports Direct,Southeast,Men's Apparel,Online,43.0,122,5246,2727.92,0.52
2021,01,3,Sports Direct,Southeast,Men's Apparel,Outlet,30.0,140,4200,1889.9999999999998,0.45
2021,01,3,Sports Direct,Southeast,Men's Athletic Footwear,In-store,350.0,550,192500,77000.0,0.4
2021,01,3,Sports Direct,Southeast,Men's Athletic Footwear,Online,34.0,154,5236,2670.36,0.51
2021,01,3,Sports Direct,Southeast,Men's Athletic Footwear,Outlet,28.0,187,5236,2460.92,0.47
2021,01,3,Sports Direct,Southeast,Men's Street Footwear,In-store,350.0,750,262500,131250.0,0.5
2021,01,3,Sports Direct,Southeast,Men's Street Footwear,Online,34.0,203,6902,4210.22,0.61
2021,01,3,Sports Direct,Southeast,Men's Street Footwear,Outlet,23.0,233,5359,2786.6800000000003,0.52
2021,01,3,Sports Direct,Southeast,Women's Apparel,In-store,350.0,550,192500,105875.00000000001,0.55
2021,01,3,Sports Direct,Southeast,Women's Apparel,Online,33.0,138,4554,3096.7200000000003,0.68
2021,01,3,Sports Direct,Southeast,Women's Apparel,Outlet,25.0,193,4825,2798.5000000000005,0.58
2021,01,3,Sports Direct,Southeast,Women's Athletic Footwear,In-store,300.0,400,119999,41999.999999999985,0.35
2021,01,3,Sports Direct,Southeast,Women's Athletic Footwear,Online,29.0,116,3364,1682.0,0.5
2021,01,3,Sports Direct,Southeast,Women's Athletic Footwear,Outlet,21.0,136,2856,1199.52,0.42
2021,01,3,Sports Direct,Southeast,Women's Street Footwear,In-store,250.0,550,137500,41250.0,0.3
2021,01,3,Sports Direct,Southeast,Women's Street Footwear,Online,23.0,149,3427,1370.8000000000002,0.4
2021,01,3,Sports Direct,Southeast,Women's Street Footwear,Outlet,18.0,176,3168,1013.76,0.32
2021,01,3,West Gear,South,Men's Apparel,Online,278.56,355,98890,35007.5,0.35
2021,01,3,West Gear,South,Men's Apparel,Outlet,23.0,91,2093,858.13,0.41
2021,01,3,West Gear,South,Men's Athletic Footwear,Online,199.33,484,96475,34038.75000000001,0.35
2021,01,3,West Gear,South,Men's Athletic Footwear,Outlet,18.0,124,2232,848.16,0.38
2021,01,3,West Gear,South,Men's Street Footwear,Online,199.13,742,147758,59624.24000000001,0.4
2021,01,3,West Gear,South,Men's Street Footwear,Outlet,17.0,178,3026,1422.22,0.47
2021,01,3,West Gear,South,Women's Apparel,Online,201.83,476,96073,38707.960000000014,0.4
2021,01,3,West Gear,South,Women's Apparel,Outlet,18.0,124,2232,1004.4,0.45
2021,01,3,West Gear,South,Women's Athletic Footwear,Online,159.21,290,46170,18643.5,0.4
2021,01,3,West Gear,South,Women's Athletic Footwear,Outlet,13.0,74,962,413.66,0.43
2021,01,3,West Gear,South,Women's Street Footwear,Online,122.03,473,57720,23308.500000000015,0.4
2021,01,3,West Gear,South,Women's Street Footwear,Outlet,10.0,131,1310,563.3000000000001,0.43
2021,01,3,West Gear,West,Men's Apparel,In-store,450.0,150,67500,27000.000000000007,0.4
2021,01,3,West Gear,West,Men's Apparel,Online,63.88,232,14820,8929.32,0.6
2021,01,3,West Gear,West,Men's Apparel,Outlet,543.97,1066,579872,290947.99,0.5
2021,01,3,West Gear,West,Men's Athletic Footwear,In-store,400.0,350,140000,49000.0,0.35
2021,01,3,West Gear,West,Men's Athletic Footwear,Online,58.21,364,21189,7134.750000000001,0.34
2021,01,3,West Gear,West,Men's Athletic Footwear,Outlet,500.85,1326,664133,133801.32,0.2
2021,01,3,West Gear,West,Men's Street Footwear,In-store,300.0,350,105000,36750.0,0.35
2021,01,3,West Gear,West,Men's Street Footwear,Online,52.06,612,31863,14218.26,0.45
2021,01,3,West Gear,West,Men's Street Footwear,Outlet,450.42,2598,1170186,384859.42000000004,0.33
2021,01,3,West Gear,West,Women's Apparel,In-store,400.0,400,160000,48000.0,0.3
2021,01,3,West Gear,West,Women's Apparel,Online,62.17,289,17968,5250.16,0.29
2021,01,3,West Gear,West,Women's Apparel,Outlet,539.1,1111,598936,91609.44000000002,0.15
2021,01,3,West Gear,West,Women's Athletic Footwear,In-store,400.0,200,80000,28000.0,0.35
2021,01,3,West Gear,West,Women's Athletic Footwear,Online,54.28,246,13354,5588.24,0.42
2021,01,3,West Gear,West,Women's Athletic Footwear,Outlet,468.59,1073,502800,151533.6,0.3
2021,01,3,West Gear,West,Women's Street Footwear,In-store,400.0,350,140000,49000.0,0.35
2021,01,3,West Gear,West,Women's Street Footwear,Online,52.77,305,16095,7605.6,0.47
2021,01,3,West Gear,West,Women's Street Footwear,Outlet,464.79,1153,535903,188202.17000000004,0.35
2021,01,4,West Gear,West,Men's Apparel,Online,63.0,218,13734,7965.720000000001,0.58
2021,01,4,West Gear,West,Men's Apparel,Outlet,506.24,950,480925,216706.50000000003,0.45
2021,01,4,West Gear,West,Men's Athletic Footwear,Online,57.35,487,27929,7949.330000000002,0.28
2021,01,4,West Gear,West,Men's Athletic Footwear,Outlet,465.98,2367,1102974,166014.78000000003,0.15
2021,01,4,West Gear,West,Men's Street Footwear,Online,51.0,236,12036,5416.200000000001,0.45
2021,01,4,West Gear,West,Men's Street Footwear,Outlet,422.38,1164,491654,147808.32000000004,0.3
2021,01,4,West Gear,West,Women's Apparel,Online,65.0,217,14105,3385.2000000000003,0.24
2021,01,4,West Gear,West,Women's Apparel,Outlet,535.1,1039,555964,56269.6,0.1
2021,01,4,West Gear,West,Women's Athletic Footwear,Online,53.0,203,10759,3765.6499999999996,0.35
2021,01,4,West Gear,West,Women's Athletic Footwear,Outlet,420.15,972,408383,102288.41,0.25
2021,01,4,West Gear,West,Women's Street Footwear,Online,52.0,225,11700,4680.0,0.4
2021,01,4,West Gear,West,Women's Street Footwear,Outlet,426.12,1023,435922,131163.48000000004,0.3
2021,01,53,West Gear,Midwest,Men's Apparel,In-store,400.0,150,60000,30000.0,0.5
2021,01,53,West Gear,Midwest,Men's Apparel,Online,38.0,45,1710,1060.2,0.62
2021,01,53,West Gear,Midwest,Men's Athletic Footwear,In-store,300.0,250,75000,26250.000000000004,0.35
2021,01,53,West Gear,Midwest,Men's Athletic Footwear,Online,29.0,70,2030,933.8,0.46
2021,01,53,West Gear,Midwest,Men's Street Footwear,In-store,300.0,450,135000,40500.00000000001,0.3
2021,01,53,West Gear,Midwest,Men's Street Footwear,Online,28.0,126,3528,1587.6,0.45
2021,01,53,West Gear,Midwest,Women's Apparel,In-store,300.0,250,75000,30000.000000000007,0.4
2021,01,53,West Gear,Midwest,Women's Apparel,Online,28.0,73,2044,1124.2,0.55
2021,01,53,West Gear,Midwest,Women's Athletic Footwear,In-store,250.0,100,25000,7500.000000000002,0.3
2021,01,53,West Gear,Midwest,Women's Athletic Footwear,Online,23.0,29,667,300.15,0.45
2021,01,53,West Gear,Midwest,Women's Street Footwear,In-store,200.0,250,50000,15000.000000000004,0.3
2021,01,53,West Gear,Midwest,Women's Street Footwear,Online,18.0,65,1170,479.7,0.41
2021,01,53,West Gear,West,Men's Athletic Footwear,Online,64.0,225,14400,5184.0,0.36
2021,01,53,West Gear,West,Men's Athletic Footwear,Outlet,508.02,983,499383,125083.41,0.25
2021,01,53,West Gear,West,Women's Athletic Footwear,Online,56.0,182,10192,4586.4,0.45
2021,01,53,West Gear,West,Women's Athletic Footwear,Outlet,455.1,878,399576,140521.92,0.35
2021,01,53,West Gear,West,Women's Street Footwear,Online,60.0,218,13080,6670.8,0.51
2021,01,53,West Gear,West,Women's Street Footwear,Outlet,510.62,975,497850,199554.0,0.4
2021,02,5,Foot Locker,Midwest,Men's Apparel,In-store,400.0,150,60000,30000.0,0.5
2021,02,5,Foot Locker,Midwest,Men's Apparel,Online,38.0,38,1444,938.6,0.65
2021,02,5,Foot Locker,Midwest,Men's Athletic Footwear,In-store,300.0,150,45000,15750.000000000002,0.35
2021,02,5,Foot Locker,Midwest,Men's Athletic Footwear,Online,28.0,45,1260,579.5999999999999,0.46
2021,02,5,Foot Locker,Midwest,Men's Street Footwear,In-store,300.0,500,150000,45000.00000000001,0.3
2021,02,5,Foot Locker,Midwest,Men's Street Footwear,Online,28.0,145,4060,1786.4,0.44
2021,02,5,Foot Locker,Midwest,Women's Apparel,In-store,150.0,250,37499,14999.999999999998,0.4
2021,02,5,Foot Locker,Midwest,Women's Apparel,Online,14.0,68,952,514.08,0.54
2021,02,5,Foot Locker,Midwest,Women's Athletic Footwear,In-store,250.0,75,18750,5625.000000000001,0.3
2021,02,5,Foot Locker,Midwest,Women's Athletic Footwear,Online,25.0,23,575,253.0,0.44
2021,02,5,Foot Locker,Midwest,Women's Street Footwear,In-store,200.0,200,40000,12000.000000000004,0.3
2021,02,5,Foot Locker,Midwest,Women's Street Footwear,Online,19.0,56,1064,436.23999999999995,0.41
2021,02,5,Foot Locker,South,Men's Athletic Footwear,Online,278.51,774,215568,65338.56,0.3
2021,02,5,Foot Locker,South,Men's Athletic Footwear,Outlet,28.0,180,5040,1663.1999999999998,0.33
2021,02,5,Foot Locker,South,Men's Street Footwear,Online,203.04,788,159999,48374.6,0.3
2021,02,5,Foot Locker,South,Men's Street Footwear,Outlet,18.0,200,3600,1152.0,0.32
2021,02,5,Foot Locker,South,Women's Street Footwear,Online,276.86,553,153102,46409.32,0.3
2021,02,5,Foot Locker,South,Women's Street Footwear,Outlet,28.0,128,3584,1254.3999999999999,0.35
2021,02,5,Foot Locker,Southeast,Men's Apparel,Online,404.12,889,359261,126852.66999999998,0.35
2021,02,5,Foot Locker,Southeast,Men's Athletic Footwear,Online,316.55,943,298502,105410.92,0.35
2021,02,5,Foot Locker,Southeast,Men's Athletic Footwear,Outlet,27.0,247,6669,2534.2200000000003,0.38
2021,02,5,Foot Locker,Southeast,Men's Street Footwear,Online,318.57,1387,441856,200495.04,0.45
2021,02,5,Foot Locker,Southeast,Men's Street Footwear,Outlet,31.0,376,11656,5594.88,0.48
2021,02,5,Foot Locker,Southeast,Women's Apparel,Online,282.82,1016,287344,144773.6,0.5
2021,02,5,Foot Locker,Southeast,Women's Athletic Footwear,Online,282.53,794,224327,68134.65,0.3
2021,02,5,Foot Locker,Southeast,Women's Street Footwear,Online,240.72,992,238793,60453.41,0.25
2021,02,5,Foot Locker,Southeast,Women's Street Footwear,Outlet,21.0,248,5208,1562.3999999999999,0.3
2021,02,5,Foot Locker,West,Men's Apparel,Online,321.03,320,102730,25955.5,0.25
2021,02,5,Foot Locker,West,Men's Apparel,Outlet,31.0,88,2728,818.4,0.3
2021,02,5,Foot Locker,West,Women's Apparel,Online,278.75,581,161954,73324.7,0.45
2021,02,5,Foot Locker,West,Women's Apparel,Outlet,26.0,135,3510,1825.2,0.52
2021,02,5,Foot Locker,West,Women's Athletic Footwear,Online,278.38,484,134738,54383.52,0.4
2021,02,5,Foot Locker,West,Women's Athletic Footwear,Outlet,27.0,116,3132,1315.44,0.42
2021,02,5,Sports Direct,Northeast,Men's Apparel,In-store,500.0,200,100000,30000.0,0.3
2021,02,5,Sports Direct,Northeast,Men's Apparel,Online,49.0,60,2940,1293.6,0.44
2021,02,5,Sports Direct,Northeast,Men's Apparel,Outlet,39.0,66,2574,952.38,0.37
2021,02,5,Sports Direct,Northeast,Men's Athletic Footwear,In-store,400.0,200,80000,32000.0,0.4
2021,02,5,Sports Direct,Northeast,Men's Athletic Footwear,Online,37.0,54,1998,999.0,0.5
2021,02,5,Sports Direct,Northeast,Men's Street Footwear,In-store,400.0,550,220000,88000.0,0.4
2021,02,5,Sports Direct,Northeast,Men's Street Footwear,Online,39.0,149,5811,2905.5,0.5
2021,02,5,Sports Direct,Northeast,Women's Apparel,In-store,400.0,300,120000,42000.0,0.35
2021,02,5,Sports Direct,Northeast,Women's Apparel,Online,39.0,84,3276,1474.1999999999998,0.45
2021,02,5,Sports Direct,Northeast,Women's Apparel,Outlet,32.0,96,3072,1198.08,0.39
2021,02,5,Sports Direct,Northeast,Women's Athletic Footwear,In-store,350.0,125,43750,13125.0,0.3
2021,02,5,Sports Direct,Northeast,Women's Athletic Footwear,Online,32.0,34,1088,478.72,0.44
2021,02,5,Sports Direct,Northeast,Women's Athletic Footwear,Outlet,24.0,39,936,308.87999999999994,0.33
2021,02,5,Sports Direct,Northeast,Women's Street Footwear,In-store,300.0,250,75000,22500.000000000004,0.3
2021,02,5,Sports Direct,Northeast,Women's Street Footwear,Online,29.0,65,1885,848.2499999999999,0.45
2021,02,5,Sports Direct,Southeast,Men's Apparel,Online,356.31,780,277920,98460.0,0.35
2021,02,5,Sports Direct,Southeast,Men's Athletic Footwear,Online,276.93,813,225142,79630.66,0.35
2021,02,5,Sports Direct,Southeast,Men's Street Footwear,Online,282.87,1238,350192,140971.0,0.4
2021,02,5,Sports Direct,Southeast,Women's Apparel,Online,239.08,903,215887,108532.2,0.5
2021,02,5,Sports Direct,Southeast,Women's Athletic Footwear,Online,242.31,667,161618,65059.0,0.4
2021,02,5,Sports Direct,Southeast,Women's Street Footwear,Online,204.55,844,172637,69637.85000000003,0.4
2021,02,5,West Gear,Midwest,Men's Apparel,In-store,400.0,150,60000,30000.0,0.5
2021,02,5,West Gear,Midwest,Men's Apparel,Online,38.0,38,1444,880.84,0.61
2021,02,5,West Gear,Midwest,Men's Athletic Footwear,In-store,300.0,150,45000,15750.000000000002,0.35
2021,02,5,West Gear,Midwest,Men's Athletic Footwear,Online,29.0,39,1131,554.1899999999999,0.49
2021,02,5,West Gear,Midwest,Men's Street Footwear,In-store,300.0,500,150000,45000.00000000001,0.3
2021,02,5,West Gear,Midwest,Men's Street Footwear,Online,29.0,140,4060,1664.6,0.41
2021,02,5,West Gear,Midwest,Women's Apparel,In-store,150.0,250,37499,14999.999999999998,0.4
2021,02,5,West Gear,Midwest,Women's Apparel,Online,14.0,65,910,464.1,0.51
2021,02,5,West Gear,Midwest,Women's Athletic Footwear,In-store,250.0,75,18750,5625.000000000001,0.3
2021,02,5,West Gear,Midwest,Women's Athletic Footwear,Online,23.0,20,460,197.79999999999998,0.43
2021,02,5,West Gear,Midwest,Women's Street Footwear,In-store,200.0,200,40000,12000.000000000004,0.3
2021,02,5,West Gear,Midwest,Women's Street Footwear,Online,20.0,60,1200,516.0,0.43
2021,02,5,West Gear,West,Men's Apparel,Online,59.0,182,10738,6228.040000000001,0.58
2021,02,5,West Gear,West,Men's Apparel,Outlet,497.76,871,433550,195318.50000000003,0.45
2021,02,5,West Gear,West,Men's Athletic Footwear,Online,58.0,236,13688,3422.0,0.25
2021,02,5,West Gear,West,Men's Athletic Footwear,Outlet,456.46,1181,539076,81565.20000000001,0.15
2021,02,5,West Gear,West,Men's Street Footwear,Online,52.0,263,13676,6017.4400000000005,0.44
2021,02,5,West Gear,West,Men's Street Footwear,Outlet,431.9,1138,491507,147964.95000000004,0.3
2021,02,5,West Gear,West,Women's Apparel,Online,63.0,196,12348,2840.04,0.23
2021,02,5,West Gear,West,Women's Apparel,Outlet,541.45,924,500304,50236.48,0.1
2021,02,5,West Gear,West,Women's Athletic Footwear,Online,51.0,203,10353,3727.08,0.36
2021,02,5,West Gear,West,Women's Athletic Footwear,Outlet,423.85,898,380616,95715.96,0.25
2021,02,5,West Gear,West,Women's Street Footwear,Online,50.0,392,19600,8022.0,0.41
2021,02,5,West Gear,West,Women's Street Footwear,Outlet,426.38,1882,802450,241394.80000000005,0.3
2021,02,6,Amazon,Midwest,Men's Apparel,Online,362.77,572,207502,73175.92,0.35
2021,02,6,Amazon,Midwest,Women's Apparel,Online,244.08,693,169147,85029.67,0.5
2021,02,6,Amazon,Midwest,Women's Athletic Footwear,Online,242.5,476,115429,46464.5,0.4
2021,02,6,Amazon,Northeast,Men's Apparel,In-store,550.0,225,123750,43312.5,0.35
2021,02,6,Amazon,Northeast,Men's Apparel,Online,54.0,63,3402,1701.0,0.5
2021,02,6,Amazon,Northeast,Men's Apparel,Outlet,36.0,68,2448,954.7199999999999,0.39
2021,02,6,Amazon,Northeast,Men's Athletic Footwear,In-store,450.0,225,101250,45562.5,0.45
2021,02,6,Amazon,Northeast,Men's Athletic Footwear,Online,44.0,61,2684,1610.3999999999999,0.6
2021,02,6,Amazon,Northeast,Men's Athletic Footwear,Outlet,33.0,72,2376,1116.72,0.47
2021,02,6,Amazon,Northeast,Men's Street Footwear,In-store,450.0,575,258750,116437.5,0.45
